song,artist,youtube_id,AI_Keywords,
賢妻,楊哲,,"[0.82, 0.35, 0.55, 0.35], 2023, 2020年代, 2020s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 鋼琴, Piano, 弦樂, Strings, 壯闊深情, Grand Affection, 婚禮, Wedding, 台語流行, Taiwanese Pop, 為我耗盡青春 扶這個家, 你是我 的心肝寶貝",
無緣的夢,張蓉蓉,,"[0.82, 0.35, 0.78, 0.35], 人生要隨緣, 2011, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 傷感釋懷, Heartbreak and Relief, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 夢中醒來心頭酸",
餘額,孫燕姿,S1QcR1J3B1Y,"[0.82, 0.35, 0.78, 0.35], 2014, 2010年代, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 城裡的房間, 只是愛 沒餘額了啊",
痴情的下場是什麼,林玉英,x2CVdnveh_o,"[0.45, 0.45, 0.55, 0.35], 1996, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 電子琴, Electronic Keyboard, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 痴情痴情偏偏愛著你",
夜半的探戈,"洪榮宏, 張瀞云",Y5Hn6Sd1okU,"[0.30, 0.80, 0.55, 0.35], 2018, 2010年代, 2010s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 甜美嗓音, Sweet Vocals, 手風琴, Accordion, 鋼琴, Piano, 復古懷舊, Retro Nostalgia, 約會, Dating, 台語流行, Taiwanese Pop, 探戈舞曲, Tango, 窗外月光照入來, 阮的心內只有你",
不願放你走,李茂山,pRQQueKot5c,"[0.82, 0.35, 0.78, 0.35], 今夜又擱塊落雨, 1986, 1980年代, 1980s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 曾經是對你說過, 分手時候說分手",
Lost Highway,Hank Williams,VPhxRMYa208,"[0.45, 0.45, 0.55, 0.35], The Complete Hank Williams, 1949, 1940年代, 1940s, 美國, United States, 滄桑嗓音, Raspy Vocals, 木吉他, Acoustic Guitar, 小提琴, Fiddle, 鋼弦吉他, Steel Guitar, 孤獨寂寞, Lonely, 獨處時光, Solitude, 鄉村流行, Country Pop, I'm, And",
呼吸,J.Sheon,X8ypQtUWGEw,"[0.45, 0.45, 0.55, 0.35], J.Sheon 同名專輯 街巷, 2017, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 甜蜜愉悅, Sweet Joy, 約會, Dating, 當代節奏藍調, Contemporary R&B, 總是很健忘的你 記不記得我, 你讓我給你奴役 勾了我心 送給你",
山南山北走一回,余天,aC90mnz23m0,"[0.45, 0.45, 0.55, 0.35], 國語原聲帶, 電影原聲帶, OST, 1980, 1980年代, 1980s, 台灣, Taiwan, 余天式唱腔, Yu Tian Style, 渾厚嗓音, Powerful Vocals, 管弦樂, Orchestra, 銅管樂器, Brass Instruments, 壯闊深情, Grand Affection, 勵志成長, Inspirational Growth, 華語流行, Mandopop, 陣陣鳥兒飛那鳥兒飛, 山南山北 山南山北走一回",
溫暖的秋天,鳳飛飛,p1gNk0ediDk,"[0.82, 0.35, 0.55, 0.35], 鳳飛飛 金賞輯5, 1976, 1970年代, 1970s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, 鳳式唱腔, Fong Fei-fei Style, 秋天裡許心願, 今年的秋天分外溫暖",
人生要隨緣,張蓉蓉,,"[0.82, 0.35, 0.78, 0.35], 2013, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 講什麼山盟海誓, 陪我喝一杯 - 張蓉蓉",
不甘寂寞,孫露,Ivyb8Bd7r20,"[0.82, 0.35, 0.78, 0.35], 無情的情人, 2016, 2010年代, 2010s, 中國, China, 孫露式情歌, Sun Lu Style, 低音唱腔, Low-pitched Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 隔著你緩緩吞吐的煙, 或許寂寞並不可怕",
感情隨風去,謝宜君,,"[0.82, 0.35, 0.78, 0.35], 女人命, 2016, 2010年代, 2010s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 情若用甲痴人就抹清醒, 啊感情已經隨風去",
無緣的人,陳思安,PdqS4sxHglA,"[0.82, 0.35, 0.78, 0.35], 2011, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 窗外雨聲陣陣落, 誰人知影阮心內有多痛",
My Universe,"Coldplay, BTS",shS339i-EuQ,"[0.30, 0.80, 0.55, 0.65], Music of the Spheres, 2021, 2020年代, 2020s, 英國與韓國, UK and South Korea, 氣聲人聲, Breathy Vocals, 高音唱腔, High-pitched Vocals, 合成器, Synthesizer, 電吉他, Electric Guitar, 壯闊深情, Grand Affection, 璀璨星空, Starry Sky, 舞曲流行, Dance Pop, And I just want to put you first, You you are my universe",
情字,江淑娜,fYBSOhAa2Hs,"[0.82, 0.35, 0.55, 0.35], 2003十年34首冠軍曲, 1994, 1990年代, 1990s, 台灣, Taiwan, 戲說乾隆, Xi Shuo Qian Long, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 華語流行, Mandopop, 淡淡靜靜窗前明媚態, 啊 落雲成雨落愁成淚",
恆春姑娘,張秀卿,9WdofMJhSs8,"[0.45, 0.45, 0.55, 0.35], 那麼愛你, 2017, 2010年代, 2010s, 台灣, Taiwan, 渾厚嗓音, Powerful Vocals, 傳統打擊樂, Traditional Percussion, 壯闊深情, Grand Affection, 清爽海邊, Refreshing Seaside, 台語流行, Taiwanese Pop, 嘿呦 嘿呦 嘿呦呼嗨呀, 恆春姑娘仔 惦這大啊",
懷念夜港邊,張蓉蓉,,"[0.82, 0.35, 0.78, 0.35], 人生要隨緣, 2007, 2000年代, 2000s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 陣陣海風吹過來",
Tired,"Alan Walker, Gavin James",CRYp6e7Bec4,"[0.82, 0.35, 0.78, 0.35], 2017, 2010年代, 2010s, 挪威, Norway, 英國, United Kingdom, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 獨處時光, Solitude, 電子流行, Electropop, Cold hands red eyes, love",
後山姑娘,方阡翊,AkD2B1OQv90,"[0.82, 0.35, 0.55, 0.35], 糊塗, 2023, 2020年代, 2020s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 遊子鄉愁, Nostalgia for Hometown, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 故鄉的月光照著阮心內, 阮是後山的一蕊花",
A Man Without Love,Engelbert Humperdinck,W_vls_2ASX0,"[0.45, 0.45, 0.55, 0.35], 1968, 1960年代, 1960s, 英國, United Kingdom, 月光騎士, Moon Knight, 低音唱腔, Bass Vocals, 管弦樂, Orchestration, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 英語流行, English Pop, can, Lonely",
不難,顏人中,5h1nMGCwSMU,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 木吉他, Acoustic Guitar, 弦樂, Strings, 貝斯, Bass, 鼓, Drums, 傷感釋懷, Melancholic Relief, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 華語流行, Mandopop, 我的東西你早已經整理完, 說再見不難就別問是誰",
心頭鎖,向蕙玲,,"[0.82, 0.35, 0.78, 0.35], 自作多情, 2023, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathiness, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 我不相信你無愛我, 落置阮心內的雨你甘有看見",
恩情沒人可比,孫淑媚,ah_LTtZTS6U,"[0.82, 0.35, 0.55, 0.35], 2003, 2000年代, 2000s, 台灣, Taiwan, 孫淑媚式唱腔, Sun Shu-mei Style, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 壯闊深情, Grand Affection, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 感謝天公伯賜我這條命, 恩情沒人可比無人通代替",
Labirin,Tulus,goUKb8e2Jww,"[0.82, 0.35, 0.55, 0.35], 2016, 2010年代, 2010s, 印尼, Indonesia, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 極致執著, Extreme Obsession, 約會, Dating, 獨處時光, Solitude, 印尼當代流行, Indonesian Contemporary Pop, 另類節奏藍調, Alternative R&B, Kucari tahu tentangmu, Lika-liku labirinmu",
總有一天你會知道,顏人中,7tCPAROi7L4,"[0.82, 0.35, 0.78, 0.35], 2021, 2020年代, 2020s, 華語地區, Chinese Region, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 華語流行, Mandopop, 當代節奏藍調, Contemporary R&B, 總有一天你會知道這份愛有多重要",
一寸心,蔡秋鳳,FUIsCQq9B5g,"[0.82, 0.35, 0.55, 0.35], 2011, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Raspy Vocals, 鋼琴, Piano, 弦樂, Strings, 孤獨寂寞, Lonely, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 半暝三更夢中醒, 六月花紅七月當香八月豔",
I'm So Lonesome I Could Cry,Hank Williams,LWfGfs0Ux7s,"[0.82, 0.35, 0.55, 0.35], Turn Back The Years: The Essential Hank Williams Collection, 1949, 1940年代, 1940s, 美國, USA, 滄桑嗓音, Rough Vocals, 鋼琴, Piano, 鋼弦吉他, Steel Guitar, 孤獨寂寞, Loneliness, 深夜沉思, Midnight Contemplation, 獨處時光, Solitude, 鄉村流行, Country Pop, Hear, I'm",
明月天涯,李芷婷,KwnlAhwtHqA,"[0.45, 0.45, 0.55, 0.35], 2021, 2020年代, 2020s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 國樂器, Traditional Chinese Instruments, 壯闊深情, Grand Passion, 自信張揚, Confident Swagger, 勵志成長, Inspirational Growth, 古風國風, Traditional Chinese Style, 客棧裡喝著小酒 各人形色各自有, 我的天涯不只是武俠",
璧,"力丸, 張嘉元, 尹浩宇, 劉彰, 周柯宇, 奧斯卡, 劉些寧",ueMAYJ1IMNU,"[0.30, 0.80, 0.55, 0.65], 2021, 2020年代, 2020s, 中國, China, 創造營2021, CHUANG 2021, 氣聲人聲, Breathy Vocals, 古箏, Guzheng, 合成器, Synthesizer, 懸疑博弈, Suspenseful Strategy, 獨處時光, Solitude, 嘻哈, Hip Hop, 古風國風, Traditional Chinese Style, 已經沒有辦法能退後, 寧為玉碎不為瓦全",
一生的兄弟,楊哲,,"[0.82, 0.35, 0.55, 0.35], 咱的愛, 2023, 2020年代, 2020s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 勵志成長, Inspirational Growth, 台語流行, Taiwanese Pop, 真心來感謝你, 啊 海海人生 短短數十年",
Zona Nyaman,Fourtwnty,nzw5gDcQJwY,"[0.45, 0.45, 0.55, 0.35], Ego & Fungsi Otak, 2017, 2010年代, 2010s, 印尼, Indonesia, 菲洛索菲科皮, Filosofi Kopi 2, 溫暖人聲, Warm Vocals, 原聲吉他, Acoustic Guitar, 輕鬆隨性, Relaxed, 勵志成長, Inspirational Growth, 印尼當代流行, Indonesian Contemporary Pop, Pagi, Bergeraklah",
轟動武林一首歌,卜學亮,,"[0.45, 0.45, 0.55, 0.35], SUPER 亮, 2000, 2000年代, 2000s, 台灣, Taiwan, 戲說台灣, Drama-Story of Taiwan, 渾厚人聲, Powerful Vocals, 電吉他, Electric Guitar, 鼓組, Drums, 自信張揚, Confident and Assertive, 勵志成長, Inspirational Growth, 台語流行, Taiwanese Pop, 世間彼呢虛華愛恨攏佔一半, 轟動武林一首歌漂泊人生咱繼續拼",
再會吧！我的心上人,動力火車,l3_HbYsYo_M,"[0.30, 0.80, 0.55, 0.65], 無情的情書, 1998, 1990年代, 1990s, 台灣, Taiwan, 高音唱腔, High-pitched Vocals, 電吉他, Electric Guitar, 壯闊深情, Grand Affection, 遊子鄉愁, Homesickness, 獨處時光, Solitude, 流行搖滾, Pop Rock, 走了一步 眼淚掉下來, 青青的高山 茫茫的大海 愛你像大海的那樣深",
八字,龍千玉,,"[0.82, 0.35, 0.78, 0.35], 多情蝴蝶, 2012, 2010年代, 2010s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 為何你又擱離開我, 既然咱八字已經合",
(You're The) Devil In Disguise,Elvis Presley,y1cxdtsZn2Q,"[0.30, 0.80, 0.55, 0.65], Elvis' Gold Records, Vol. 4, 1963, 1960年代, 1960s, 美國, United States, 渾厚嗓音, Rich Vocals, 電吉他, Electric Guitar, 爵士鼓, Jazz Drums, 鋼琴, Piano, 復古懷舊, Retro Nostalgia, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 搖滾樂, Rock and Roll, You look like an angel, You're",
我們一起闖,創造營2021學員,OIwe0LORw9E,"[0.30, 0.80, 0.55, 0.35], 2021, 2020年代, 2020s, 中國, China, 創造營2021, CHUANG 2021, 清亮人聲, Bright Vocals, 合成器, Synthesizer, 電子鼓, Electronic Drums, 自信張揚, Confident and Assertive, 燃系熱血, Burning Passion, 勵志成長, Inspirational Growth, 健身運動, Fitness Workout, 舞曲流行, Dance-Pop, 世界那麼大, 棒棒棒棒 拼的汗水",
心痕,鞠文嫻,wu4d8KNyHtk,"[0.82, 0.35, 0.55, 0.35], 2019, 2010年代, 2010s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 網紅歌曲, Internet Viral Song, 你住在哪一座城, 你在我心裡劃下了無法癒合的傷痕",
徒留人間,Walker,3QSChtipF70,"[0.30, 0.80, 0.55, 0.35], 2019, 2010年代, 2010s, 挪威, Norway, 絕地求生, PUBG Mobile, 清亮人聲, Clear Vocals, 合成器, Synthesizer, 鼓組, Drums, 燃系熱血, Passionate, 勵志成長, Inspirational Growth, 電子舞曲, Electronic Dance Music, I'm sorry but, On my way",
Are You Lonesome Tonight?,Elvis Presley,ocuKY-tLA38,"[0.82, 0.35, 0.55, 0.35], The Essential Elvis Presley, 1960, 1960年代, 1960s, 美國, United States, 低音唱腔, Bass Vocals, 鋼琴, Piano, 弦樂, Strings, 孤獨寂寞, Loneliness, 獨處時光, Solitude, 英語流行, English Pop, Are you lonesome tonight, Do you miss me tonight, your",
純情美夢,龍千玉,,"[0.82, 0.35, 0.55, 0.35], 故鄉之戀, 1996, 1990年代, 1990s, 台灣, Taiwan, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 甜蜜愉悅, Sweet Joy, 約會, Dating, 台語流行, Taiwanese Pop, 我有一句話放惦心肝底, 愛情比糖有甲甜",
鴛鴦一場戲,楊哲,,"[0.82, 0.35, 0.78, 0.35], 問月娘, 2023, 2020年代, 2020s, 台灣, Taiwan, 滄桑嗓音, Husky Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 心愛的 在哪裡 身邊朋友來問起, 鴛鴦一場夢 變成我是我 你是你",
弱水三千,"Walker, JOJO",f17A6sJ1Qcg,"[0.82, 0.35, 0.55, 0.35], 2023, 2020年代, 2020s, 中國, China, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 合成器, Synthesizer, 壯闊深情, Grand Affection, 獨處時光, Solitude, 古風國風, Traditional Chinese Style, 弱水三千只取一瓢飲",
Lost,Maroon 5,t6FPorBtqf4,"[0.30, 0.80, 0.55, 0.35], JORDI, 2021, 2020年代, 2020s, 美國, United States, 假音唱腔, Falsetto Vocals, 合成器, Synthesizer, 貝斯, Bass, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 舞曲流行, Dance-Pop, Had, Now",
My Way,Frank Sinatra,,"[0.45, 0.45, 0.55, 0.35], 1969, 1960年代, 1960s, 美國, United States, 低音唱腔, Bass Vocals, 管弦樂, Orchestra, 壯闊深情, Grandiose Affection, 極致執著, Extreme Persistence, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 當代爵士, Contemporary Jazz, And, I did it my way",
問心肝,李明洋,Ud7dNv7wjmE,"[0.82, 0.35, 0.55, 0.35], 2014, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 為什麼心肝這呢痛, 問心肝這呢痛",
舞台,"蕭煌奇, 潘麗麗, 黃昺翔",ydbLvsDt2jI,"[0.82, 0.35, 0.78, 0.35], 2023, 2020年代, 2020s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 鋼琴, Piano, 溫柔療癒, Gentle Healing, 遊子鄉愁, Homesickness, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 聽著彼條你愛唱的情歌, 寫予你的歌 掛念毋敢講出聲",
蝴蝶之夏,房東的貓,nbRDa578Kac,"[0.82, 0.35, 0.55, 0.35], 2021, 2020年代, 2020s, 中國, China, 清亮人聲, Clear Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 獨處時光, Solitude, 當代民謠, Contemporary Folk, 像一隻蝴蝶, 我們分隔在那兩個世界",
重情的人,陳隨意,,"[0.82, 0.35, 0.78, 0.35], 放你孤單飛, 2017, 2010年代, 2010s, 台灣, Taiwan, 滄桑嗓音, Husky Voice, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 人前相愛的生活, 重情的人親像我",
浪子心聲,彭正,UklV8DZ8UVs,"[0.45, 0.45, 0.55, 0.35], 2023, 2020年代, 2020s, 台灣, Taiwan, 滄桑嗓音, Raspy Vocals, 吉他, 遊子鄉愁, Wanderer's Nostalgia, 獨處時光, Solitude, 台語流行, Taiwanese Pop, Guitar, 風沙滾滾夜悽涼",
我是誰,"蔡依林, Jony J",L0oFsh3_EfM,"[0.30, 0.80, 0.55, 0.65], 狼殿下原聲帶, 電影原聲帶, OST, 2018, 2010年代, 2010s, 台灣, Taiwan, 聲音特質, Vocal Characteristics, 氣聲人聲, Breathy Vocals, 嘻哈, Hip Hop, 電子流行, Electronic Pop, 自信張揚, Confident and Assertive, 孤獨寂寞, Loneliness, 極致執著, Extreme Persistence, 勵志成長, Inspirational Growth, 獨處時光, Solitude, 習慣了黑的深邃, 沒遇見你我是誰",
思念,"曹雅雯, 許富凱",w_Mwf4h8OSs,"[0.82, 0.35, 0.55, 0.35], 心疼, 2014, 2010年代, 2010s, 台灣, Taiwan, 清亮人聲, Clear Vocals, 鋼琴, Piano, 弦樂, Strings, 甜蜜愉悅, Sweet Joy, 約會, Dating, 台語流行, Taiwanese Pop, 琴聲來傳送, 乎阮偷偷來思念",
無情的夜都市,蔡以真,d7wwnPEgtgc,"[0.45, 0.45, 0.78, 0.35], 2013, 2010年代, 2010s, 台灣, Taiwan, 滄桑唱腔, Husky Vocals, 電子琴, Electronic Keyboard, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 霓虹燈閃閃熾, 無情的傷心夜都市",
雙人的愛,"楊哲, 喬幼",,"[0.82, 0.35, 0.55, 0.35], 2023, 2020年代, 2020s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 甜美嗓音, Sweet Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 情感糾葛, Emotional Entanglement, 下雨天, Rainy Day, 台語流行, Taiwanese Pop, 窗外落著綿綿的雨聲, 雙人的愛永遠無另外",
牽手作伴,"楊哲, 喬幼",6JaMto51aXY,"[0.82, 0.35, 0.55, 0.35], 2022, 2020年代, 2020s, 台灣, Taiwan, 楊哲式情歌, Yang Zhe Style, 喬幼式情歌, Qiao You Style, 男女對唱, Male and Female Duet, 傳統樂器, Traditional Instruments, 甜蜜愉悅, Sweet Joy, 婚禮, Wedding, 台語流行, Taiwanese Pop, 人生的路我不驚, 不驚人生路有外多坎坷",
零下三度,莊振凱,,"[0.82, 0.35, 0.78, 0.35], 八字命, 2016, 2010年代, 2010s, 台灣, Taiwan, 滄桑唱腔, Husky Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 孤獨寂寞, Loneliness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 一雙鞋穿還沒舊, 我燒燙燙的心肝",
等無限時批,新寶島康樂隊,ck7306a_wNw,"[0.30, 0.80, 0.78, 0.65], 新寶島康樂隊第六發: 2, 1996, 1990年代, 1990s, 台灣, Taiwan, 滄桑嗓音, Raspy Vocals, 電吉他, Electric Guitar, 鼓組, Drums, 情感糾葛, Emotional Entanglement, 趣味敘事, Humorous Narrative, 諷刺批判, Satirical Criticism, 失戀療傷, Heartbreak Healing, 街頭觀察, Street Observation, 台語流行, Taiwanese Pop, 流行搖滾, Pop Rock, 攏想說你呷阮是共款呢, 如果你真的不愛我 當初你為何不早說",
You & Me,連晨翔,xW4B2Sy7Org,"[0.45, 0.45, 0.78, 0.35], CRAZY, 2020, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 合成器, Synthesizer, 情感糾葛, Emotional Entanglement, 頹廢冷冽, Decadent Coldness, 失戀療傷, Heartbreak Healing, 獨處時光, Solitude, 華語流行, Mandopop, 當代節奏藍調, Contemporary R&B, 怎麼了一直在腦海裡重播我如何反駁, 不適合那就放手不對了就別強求",
澎湖菜瓜,羅時豐,_-eNorntFGw,"[0.45, 0.45, 0.55, 0.35], 羅時豐與10個女人 I, 1996, 1990年代, 1990s, 台灣, Taiwan, 渾厚嗓音, Rich Vocals, 傳統樂器, Traditional Instruments, 情感糾葛, Emotional Entanglement, 街頭觀察, Street Observation, 台語流行, Taiwanese Pop, 甲你逗陣有夠累, 你比海水擱卡鹹",
不得已,李明洋,BtV_UCOkdyk,"[0.82, 0.35, 0.78, 0.35], 2012, 2010年代, 2010s, 台灣, Taiwan, 低音唱腔, Deep Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 講袂出嘴的苦衷, 阮的愛已經無路通退",
夜雨思情,郭金發,apHaI3FzbDU,"[0.45, 0.45, 0.55, 0.35], 1970, 1970年代, 1970s, 台灣, Taiwan, 低音唱腔, Bass Vocal, 管弦樂, Orchestra, 遊子鄉愁, Homesickness, 下雨天, Rainy Day, 台語流行, Taiwanese Pop",
彼時,許富凱,5VPZjtUzx8k,"[0.82, 0.35, 0.78, 0.35], 我毋是你想的遐爾快樂, 2021, 2020年代, 2020s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 鋼琴, Piano, 弦樂, Strings, 傷感釋懷, Melancholic Relief, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 你講的話 若枝葉落地, 彼時的話 痛入心底才來變心肝寶貝",
過去的,李明洋,a4aC0cYYbbM,"[0.82, 0.35, 0.55, 0.35], 幸福為你留, 2013, 2010年代, 2010s, 台灣, Taiwan, 低音唱腔, Low-pitched Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 勵志成長, Inspirational Growth, 台語流行, Taiwanese Pop, 日頭驚黃昏, 我的心嘸敢休困",
下定決心忘記你,暴林,oPGIrIhpJnE,"[0.82, 0.35, 0.78, 0.35], 極速DJ燒, 2016, 2010年代, 2010s, 中國, China, 滄桑人聲, Husky Vocals, 鋼琴, Piano, 傷感釋懷, Sadness and Relief, 失戀療傷, Heartbreak Healing, 網紅歌曲, Internet Viral Song, 華語流行, Mandopop, 走在彷徨的路上, 曾經相愛到放棄",
情人,黃品源,1y5XoRQwo0c,"[0.45, 0.45, 0.55, 0.35], 感謝 情人, 1994, 1990年代, 1990s, 台灣, Taiwan, 氣聲人聲, Breathy Vocals, 電吉他, Electric Guitar, 甜蜜愉悅, Sweet Joy, 約會, Dating, 華語流行, Mandopop, 用你那火火的嘴唇, 我怎麼能夠忘記那 午夜甜美的歌聲",
袂凍將妳留,莊振凱,,"[0.82, 0.35, 0.78, 0.35], 手中戲, 2016, 2010年代, 2010s, 台灣, Taiwan, 渾厚嗓音, Powerful Vocals, 鋼琴, Piano, 弦樂, Strings, 情感糾葛, Emotional Entanglement, 失戀療傷, Heartbreak Healing, 台語流行, Taiwanese Pop, 窗外雨水落袂停",
有緣作伙,莊振凱,2OBjXfpX0RM,"[0.30, 0.80, 0.55, 0.35], 床頭夢, 2017, 2010年代, 2010s, 台灣, Taiwan, 渾厚唱腔, Powerful Vocals, 鋼琴, Piano, 鼓組, Drums, 壯闊深情, Grand Affection, 派對狂歡, Party Celebration, 台語流行, Taiwanese Pop, 咱有緣作伙, 噢沙k咱喬喬, 有緣作夥 - 莊振凱",
毋通忘記我,楊哲,,"[0.82, 0.35, 0.55, 0.65], 2023, 2020年代, 2020s, 台灣, Taiwan, 楊哲式深情, Yang Zhe Style, 高音唱腔, High-pitched Vocals, 鋼琴, Piano, 壯闊深情, Grand Affection, 獨處時光, Solitude, 台語流行, Taiwanese Pop, 若是一工我忘記哩我的名, 歲月染成白頭鬃牽手行甲襪震動, 若是有一天 - 楊哲",
等待幸福,"陳淑萍, 翁立友",,"[0.82, 0.35, 0.55, 0.35], 你我之間, 2013, 2010年代, 2010s, 台灣, Taiwan, 戲說台灣, A Legend of Taiwan, 滄桑人聲, Hoarse Vocals, 鋼琴, Piano, 情感糾葛, Emotional Entanglement, 下雨天, Rainy Day, 台語流行, Taiwanese Pop, 零下七度的心有外苦, 這段情哪會行入風雨中",
站在高崗上,"姚莉, 楊光",7iHR3cdNcyw,"[0.45, 0.45, 0.55, 0.35], 姚莉歌曲精選電影原聲帶, 電影原聲帶, OST, 1950, 1950年代, 1950s, 中國, China, 清亮人聲, Bright Vocals, 管弦樂, Orchestra, 壯闊深情, Grand Affection, 夏日陽光, Summer Sunshine, 民族流行, Ethnic Pop, 連綿的青山百裡長呀, 我站在高崗上遠處望",
